Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Album_type,Licensed,official_video,id,Track,Album,Uri,Url_spotify,Url_youtube,Comments,Description,Title,Channel,Composer,Artist
2.0,0.3299393709999999,,-3.802,0.0833,0.002352637,0.0,0.034965783,0.677,94.148,160213.0,228958649.0,1515528.0,176305486.0,2,1,2,15287,11764,,12255,1630,,61370.0,11756,12012,3339,6,59
1.0,0.368601813,0.0,-6.712,0.102,0.007301384,0.0,0.001030301,0.646,83.869,199720.0,259766134.0,1516169.0,187950930.0,0,1,2,15288,11765,5478,12256,1630,12070,32841.0,11757,,3339,1,44
8.0,0.290117528,0.0,-3.825,0.0336,0.044738875,0.0,0.004173281,0.686,91.999,197477.0,3744756.0,,3585845.0,2,1,2,15289,11747,8324,12235,1630,12052,,11736,11995,2287,8,7
9.0,0.420189749,10.0,-3.704,0.316,0.006967871,0.0,0.001295029,0.509,126.079,158080.0,,,87119139.0,2,1,,15290,11766,8338,12257,1630,12071,16442.0,11758,,3339,2,37
3.0,0.055742968,,-8.014,0.0471,0.357911,0.0,,0.28,142.093,178310.0,34266069.0,440033.0,41212894.0,2,,2,15291,11767,8339,12258,1630,12072,18665.0,,12013,3339,8,4
3.0,0.1941045389999999,10.0,,0.128,0.1031617089999999,0.0,0.002515456,0.5,,620696.0,87290403.0,1609317.0,71682526.0,3,1,2,15292,11768,8340,12259,1631,12073,40180.0,11759,12014,3856,1,41
2.0,0.248858189,10.0,-6.378,0.108,0.0062295039999999,0.0,0.002406104,,141.562,181768.0,14451734.0,220029.0,16750863.0,0,,2,15293,,,12260,1631,12074,2657.0,11760,12015,4493,2,11
3.0,0.5197184640000001,8.0,-5.024,0.0581,0.095443993,0.0,0.002515456,0.546,183.075,188852.0,,1087793.0,83628629.0,0,1,,15294,11769,7872,12261,1631,12075,88220.0,11761,12016,4493,4,18
5.0,0.357911,3.0,-5.68,0.111,,,0.010360232,,103.548,155772.0,54017189.0,543860.0,39795452.0,2,1,2,15295,11770,8341,12262,1631,12076,,11762,12017,4493,2,13
5.0,0.060698457,2.0,-8.503,0.0469,0.5738561909999998,,0.0054517759999999,0.817,134.73,154694.0,10961322.0,185028.0,8453894.0,0,1,2,15296,,7450,12263,1631,12077,1954.0,11763,12018,4493,6,16
2.0,,5.0,-10.454,0.0524,,,0.003581577,0.577,93.885,577819.0,87290403.0,1609317.0,211303593.0,2,1,2,15297,8742,6193,9017,1631,12073,40180.0,11759,,3856,,58
8.0,0.1842200089999999,9.0,-5.876,0.0549,0.320013504,0.0,0.001331,,119.967,176795.0,4833903.0,144476.0,7302830.0,0,,2,15298,11771,7450,12264,1631,12078,2925.0,11764,,4493,7,12
3.0,0.2337448959999999,4.0,-6.021,0.352,0.365525875,0.0,0.0036522639999999,0.551,91.75,202956.0,,132819.0,7311784.0,0,,2,15299,11772,,12265,1631,12079,2032.0,11765,12019,4493,7,20
4.0,0.4101724069999999,3.0,-5.317,0.299,,0.0,0.0006405039279999,,102.894,192194.0,,788986.0,63526652.0,0,1,2,15300,11773,,,1631,11348,8160.0,11040,11286,4493,6,74
9.0,0.1871492479999999,,,,0.310288733,7.46e-05,0.0016430319999999,0.613,124.954,125534.0,6979191.0,190417.0,6886271.0,0,1,2,15301,11774,7450,12266,1631,12080,2925.0,11766,12020,4493,8,38
7.0,,0.0,-3.116,0.029,0.2258665289999999,0.0,,,132.891,170053.0,132737936.0,556699.0,120338654.0,2,1,2,15302,11775,8342,12267,1632,12081,4460.0,11767,12021,,,44
3.0,,3.0,-4.467,0.0768,0.0016430319999999,0.0,0.000614125,0.907,,202022.0,,,144802071.0,2,1,,15303,11776,8343,12268,1632,12082,4858.0,11768,12022,111,3,75
4.0,0.127263527,10.0,-5.087,0.141,0.0674191429999999,0.0,0.012812904,,72.985,179746.0,459632769.0,,276200279.0,2,1,2,15304,8670,6144,8935,1632,,22749.0,8510,12023,111,3,7
1.0,0.064,,,,,0.0,0.438976,0.568,75.576,189050.0,357384393.0,1906944.0,233793539.0,2,1,2,15305,11777,8344,12269,,,19007.0,11769,12024,111,,36
3.0,0.084027672,5.0,-4.748,0.0669,0.0439869769999999,0.0,0.017779581,0.568,112.136,238677.0,184754187.0,988093.0,174067268.0,2,1,2,15306,10217,7216,10584,1632,10391,8809.0,11770,10346,111,6,20
3.0,0.365525875,10.0,-4.682,0.0489,0.007880599,0.0,0.001331,0.724,117.273,190671.0,133521230.0,,,2,1,,15307,11778,,12270,1632,12083,,11771,12025,111,1,36
3.0,,5.0,,,0.003796416,,0.0036522639999999,0.53,118.308,263100.0,84248277.0,338461.0,27750632.0,2,1,2,15308,11779,8345,12271,1632,12084,8401.0,11772,12026,111,7,72
4.0,0.170031464,10.0,-5.531,0.0618,0.0725117129999999,,,,,213254.0,129510780.0,935409.0,,2,1,,15309,11780,8346,,1632,12085,30658.0,11773,12027,111,1,34
6.0,0.5780095369999999,3.0,,0.0517,0.002571353,0.0,0.001520875,,110.062,197781.0,91120837.0,954691.0,110637987.0,2,,2,15310,11781,8347,12272,1632,,20589.0,11774,12028,111,6,
3.0,0.263374721,8.0,,,0.153130375,0.0,,0.819,139.155,256171.0,328618748.0,982258.0,,2,0,2,15311,,3662,12273,1632,,,11775,12029,,8,37
3.0,0.5005661840000001,10.0,-5.698,0.2,0.005735339,0.0,0.0011910159999999,0.432,,270000.0,,8087088.0,124543040.0,0,1,2,15312,11782,7576,,1633,12086,,11776,12030,4549,7,56
4.0,0.3858283519999999,2.0,-6.098,0.311,3.2417919999999996e-09,0.0,0.054439939,,113.17,228706.0,186180859.0,3537151.0,68018304.0,2,1,2,15313,5939,5892,12274,,12087,,,12031,4549,2,54
8.0,,10.0,-5.447,0.334,2.6730899e-05,0.0,0.0016851589999999,0.638,89.029,262247.0,199426165.0,,,2,1,2,15314,11783,8348,12275,1633,12088,238062.0,11777,12032,,3,5
8.0,0.4855876560000001,8.0,-5.178,0.232,0.000328509,0.0,0.000929714176,0.797,93.025,183226.0,89438975.0,1182105.0,57839310.0,2,,2,15315,,8349,12276,1633,12089,50616.0,,12033,,,3
7.0,0.2149217989999999,8.0,-7.102,0.0393,0.081746504,0.0,0.002197,,120.052,173333.0,27431138.0,,43784974.0,2,1,2,15316,11784,8349,12277,1633,12090,25624.0,11778,12034,4549,8,50
7.0,0.303464448,,-4.782,0.0426,0.005929741,0.0,0.006751269,,94.006,179375.0,52784356.0,874711.0,33681529.0,,1,2,15317,11785,8350,,1633,12091,16508.0,,,4864,2,70
7.0,0.307546875,8.0,-6.551,0.0907,0.002685619,0.0,0.004657463,0.679,145.989,108493.0,20354113.0,488677.0,34614868.0,2,1,2,15318,11786,8349,,1633,,17772.0,11779,12035,,6,0
8.0,0.6228358639999999,9.0,-4.958,0.219,9.861112799999998e-05,0.0,0.0092609999999999,0.379,91.992,290360.0,479574570.0,5051267.0,,,1,2,15319,,8351,12278,1633,12092,164771.0,11780,12036,449,8,37
7.0,0.4185089919999999,6.0,-4.371,0.152,0.000820025856,0.0,,,155.861,209231.0,,1511059.0,46943967.0,0,1,,15320,11787,7576,12279,1633,12093,129677.0,,,4549,7,88
8.0,,4.0,-8.667,0.209,0.001030301,0.0,0.005639752,0.548,124.018,232258.0,27652192.0,680720.0,33107781.0,2,1,,15321,11788,8349,12280,1633,12094,,11781,12037,4549,5,18
1.0,0.3459484079999999,1.0,-4.375,,0.315821241,0.0,0.0006931541249999,0.555,146.953,165559.0,8289078.0,105634.0,51450878.0,,,2,15322,11789,,12281,,11608,1859.0,11304,11553,2970,3,49
9.0,0.131872229,5.0,-7.973,0.062,0.059776471,0.0,0.0006722213759999,0.727,119.869,181507.0,7042303.0,,166723787.0,0,1,2,15323,11790,,12282,1634,12095,664.0,11782,12038,4865,8,1
0.0,0.010503459,,-11.196,0.0307,0.3533932429999999,,0.0016430319999999,0.188,79.786,267520.0,10350293.0,179734.0,316076724.0,0,0,2,15324,11791,8352,12283,1634,12096,3470.0,11783,12039,3137,5,18
3.0,0.3639943439999999,6.0,-5.247,0.0595,0.061629875,0.0,0.001520875,,144.981,262231.0,7935657.0,187769.0,553115352.0,2,0,0,15325,2774,8353,12284,1634,12097,1892.0,11784,12040,4866,3,11
1.0,0.128787625,5.0,-7.75,0.0463,0.2074746879999999,0.0,0.0017715609999999,0.32,164.902,262600.0,19708597.0,305917.0,,0,0,2,15326,11792,,12285,1634,12098,3655.0,11785,12041,,1,36
7.0,0.097972181,8.0,-8.191,0.0454,0.021717639,0.0,0.0006699218749999,0.548,123.915,,10761904.0,,129067406.0,0,0,2,15327,11793,8354,12286,,12099,2741.0,,12042,3137,,30
3.0,0.447697125,6.0,,0.0525,0.269586136,0.00378,0.142236648,0.573,129.933,,83378415.0,1121323.0,476068340.0,2,0,0,15328,11794,,12287,1634,12100,15551.0,11786,12043,4867,2,80
0.0,0.0129778749999999,5.0,-9.774,0.0335,0.3954469039999999,1.56e-06,0.004173281,0.198,105.192,279693.0,130455.0,3899.0,169813706.0,0,0,,15329,4202,8355,12288,1634,,72.0,,12044,4866,1,28
7.0,0.2258665289999999,3.0,-7.927,0.0544,,0.00482,,0.537,117.024,155720.0,,506856.0,439126818.0,2,0,2,15330,6755,4796,6930,1634,6805,8227.0,6558,6709,3137,1,7
4.0,0.028372625,4.0,-14.037,0.053,,0.0,0.001092727,0.222,113.818,206975.0,7846816.0,115396.0,233933082.0,0,,2,15331,11795,8356,12289,1634,12101,,11787,,3137,3,23
5.0,,5.0,-10.644,0.0327,,3.74e-05,0.001367631,0.359,117.676,386200.0,4439745.0,90063.0,94616449.0,0,1,,15332,11796,8352,12290,1634,12102,2450.0,11788,12045,4865,,75
1.0,0.2280991309999999,4.0,-8.271,0.0467,,0.0,0.001560896,,185.727,184448.0,62381578.0,,712039015.0,2,0,2,15333,11797,8357,12291,1635,12103,27173.0,11789,,4868,7,62
4.0,0.451217663,,,0.0474,0.0016430319999999,0.0,0.001815848,0.662,123.998,,25424916.0,288329.0,149174546.0,2,,2,15334,11798,8358,12292,1635,12104,2116.0,,12046,4339,2,40
6.0,0.164566592,0.0,-7.495,0.0298,0.012812904,0.0,0.006751269,0.413,115.954,155909.0,876031.0,29047.0,18636008.0,2,0,2,15335,10592,,10969,1635,10778,526.0,10523,11126,3306,8,1
2.0,0.406869021,4.0,-5.128,0.047,0.1941045389999999,1.49e-06,,0.458,88.335,207030.0,104102932.0,780045.0,,,1,2,15336,,8359,12293,,,,11790,12047,2791,6,
9.0,0.296740963,8.0,-7.126,0.0843,8.4604519e-05,1.34e-05,0.005735339,0.292,120.044,145667.0,76524.0,4237.0,1691976.0,2,,2,15337,11799,8360,12294,1635,12105,386.0,,12048,4868,2,20
4.0,0.6033511249999999,6.0,-2.292,0.0597,0.002515456,0.0,0.001367631,0.322,98.976,218240.0,21919508.0,204206.0,238937066.0,,1,2,15338,11122,,11552,1635,11372,2142.0,11791,11307,4450,9,
6.0,,6.0,-6.167,0.212,0.320013504,6.67e-05,0.001953125,0.186,139.963,172987.0,180407.0,7319.0,6550714.0,,1,2,15339,9679,6846,12295,,,245.0,9541,12049,3974,5,61
3.0,,8.0,-5.725,0.0416,5.177716999999999e-06,,0.004019679,0.361,137.984,187385.0,2739404.0,48501.0,7932590.0,0,,2,15340,11800,,12296,1635,,,11792,,4450,1,26
2.0,0.3489136639999999,3.0,-6.978,0.0464,0.000590589719,0.000529,,0.515,147.116,166680.0,1403822.0,40065.0,7169510.0,2,0,2,15341,,8361,12297,,12106,1984.0,11793,12050,4868,,52
0.0,0.5656092829999999,10.0,-3.544,,0.000239483061,0.012,0.000400315553,0.135,125.001,244930.0,25424916.0,,2273443.0,2,1,2,15342,11801,8362,12298,1635,12104,2116.0,,12046,,3,
5.0,0.257259456,6.0,-8.117,0.103,0.136590875,0.000411,,0.262,120.966,,99259275.0,777971.0,817062727.0,2,0,2,15343,10955,,11365,1636,11189,7599.0,10892,12051,3306,3,25
6.0,0.0052680239999999,1.0,-8.745,0.0315,0.5863762529999998,3.35e-05,0.000949862087,0.231,112.672,260285.0,,2932079.0,1003155181.0,0,1,2,15344,,8363,12299,1636,12107,58943.0,11794,12052,3502,2,46
0.0,0.0129778749999999,10.0,,,0.7736206320000001,,0.002571353,0.22,171.006,204326.0,935776325.0,6563632.0,849038106.0,0,1,2,15345,11802,8363,12300,1636,12108,145554.0,11795,12053,3502,1,23
5.0,0.2012300559999999,2.0,,0.0385,,0.0,0.000820025856,0.178,106.031,216880.0,4089867.0,83178.0,46301533.0,0,1,2,15346,11120,6912,,1636,10230,1257.0,9962,10170,2127,1,42
5.0,0.7241507920000001,7.0,-5.964,0.0413,0.000601211584,0.0347,0.031554496,0.722,123.996,141932.0,1566424.0,15156.0,56418670.0,2,1,2,15347,10539,8364,10920,1636,10727,192.0,10478,10686,,2,34
1.0,0.045118016,10.0,-7.547,0.0298,0.055742968,0.0,0.0032417919999999,0.151,171.454,190760.0,510169071.0,,206655633.0,0,1,2,15348,7741,8365,,1636,12109,,11796,7707,,7,16
1.0,0.059776471,1.0,-6.116,,,0.0,0.002352637,0.3,105.533,182500.0,287077.0,,2339338.0,,0,,15349,10063,7114,11551,1636,,417.0,11797,12054,4869,1,16
1.0,0.0425085489999999,2.0,,0.0361,0.2371766589999999,0.0,0.001295029,,117.697,194141.0,,442125.0,20392394.0,2,0,0,15350,11803,8366,12301,1636,12110,,11798,12055,4870,3,
5.0,0.2181672079999999,1.0,-5.546,0.0346,5.451776000000001e-06,0.000179,0.000547343432,0.291,122.019,222890.0,,,125677413.0,0,1,2,15351,11804,8363,12302,1636,,2058.0,,12056,3502,2,32
3.0,,2.0,-7.624,0.033,0.140608,0.0,0.001331,0.394,127.531,194141.0,6704181.0,,19199245.0,0,1,2,15352,334,,12303,1636,12111,3378.0,11799,12057,3502,5,70
3.0,,0.0,-6.851,0.0888,0.0011910159999999,0.0,,0.162,127.959,228342.0,,95575.0,26711741.0,0,0,0,15353,11805,7418,,1637,12112,2055.0,,12058,3297,4,36
7.0,0.1941045389999999,,-6.698,0.206,0.020123648,0.0,0.0017715609999999,0.399,133.105,160052.0,10757573.0,121216.0,24428869.0,0,,0,15354,10926,7418,11333,1637,11162,,10866,11100,3297,,15
5.0,0.365525875,7.0,-4.042,0.346,,0.0,0.002299968,0.676,,165216.0,,,6805797.0,,1,,15355,11806,7416,12304,1637,12113,413.0,11800,12059,3163,7,18
7.0,,,-6.746,,0.064964808,0.0,,0.284,105.011,191258.0,,29152.0,13921991.0,,0,,15356,11807,7418,12305,1637,10684,495.0,11801,10642,,2,31
7.0,0.267089984,,-4.42,0.197,0.0065392029999999,0.0,0.004330747,0.32,124.033,170572.0,10687335.0,124246.0,27957703.0,,0,0,15357,11808,7418,12306,1637,12114,2033.0,11802,12060,,5,18
7.0,0.3328125569999999,2.0,-6.185,0.095,0.002299968,0.0,0.036264691,,107.074,171702.0,4040348.0,27597.0,8096195.0,0,,0,15358,11809,7418,12307,1637,12115,380.0,11803,12061,3297,2,39
9.0,0.294079625,10.0,-6.013,0.129,1.9531250000000005e-06,0.0,0.0011910159999999,0.382,126.023,167805.0,1886408.0,24271.0,8141298.0,0,0,0,15359,,7418,12308,,12116,517.0,11804,12062,3297,2,39
6.0,,8.0,,0.25,0.0006272220159999,0.0,,0.318,,179819.0,1417084.0,,,0,0,0,15360,11810,7418,12309,1637,12117,,11805,12063,3297,,66
5.0,0.3242427030000001,,-5.993,0.29,0.1176489999999999,0.0,,,94.131,193845.0,,14640.0,6053254.0,0,,0,15361,11811,7418,,1637,,,11806,,3297,5,31
9.0,0.229220928,1.0,,0.282,0.056623104,0.0,0.0029859839999999,0.341,118.975,197647.0,,,21134282.0,0,0,0,15362,,8367,12310,,12118,,11807,,,8,69
0.0,0.083453453,10.0,-6.589,0.0386,0.0010612079999999,1.32e-06,0.0011910159999999,0.0951,180.042,,1953780291.0,14149792.0,1378235205.0,0,1,2,15363,11812,8368,,1638,12119,,,12064,4871,1,
7.0,0.088121125,0.0,-8.418,0.0533,0.000201230056,1.96e-05,0.002744,0.106,117.97,,,4992725.0,1344026787.0,,1,2,15364,11813,8369,12311,1638,12120,133133.0,7351,12065,2262,7,
3.0,0.3429999999999999,10.0,-4.275,0.0456,0.001601613,0.0,0.0008279360189999,,124.944,202747.0,1148522874.0,8578551.0,1129292536.0,0,,2,15365,11814,8370,12312,1638,12121,471831.0,11808,12066,4871,6,77
4.0,0.096702579,7.0,-5.782,,0.175616,,0.002571353,0.498,126.803,184280.0,45686929.0,675672.0,454098750.0,0,,2,15366,11815,,12313,1638,12122,7728.0,11809,,,2,29
2.0,0.135005697,7.0,-7.208,0.0256,,0.0,0.000929714176,0.17,77.903,202213.0,5673908.0,131074.0,206577757.0,0,,2,15367,11816,,12314,,12123,3608.0,11810,12067,4871,5,27
1.0,0.1813214959999999,9.0,-5.637,0.0502,0.0136519189999999,5.96e-06,0.0009042310629999,,168.408,185373.0,203688471.0,3156327.0,279529219.0,0,1,2,15368,11817,8368,12315,1638,12124,114505.0,11811,12068,4871,3,27
1.0,0.3256606719999999,0.0,-4.84,,1.8191447e-05,0.0,0.001331,,76.99,199600.0,27985.0,563.0,161699435.0,0,0,0,15369,,8368,12316,,12125,20.0,11812,12069,4872,6,7
6.0,0.1832504319999999,5.0,-8.017,0.0369,,2.51e-05,0.000783777448,0.502,153.931,202600.0,91374317.0,1253289.0,174656879.0,0,1,2,15370,11818,8368,12317,1638,12126,48736.0,11811,12070,4871,3,41
0.0,0.070957944,2.0,-8.16,0.0319,0.000190109375,0.0,0.0006382773809999,0.105,110.508,242956.0,,4069083.0,300706255.0,2,1,2,15371,11819,8371,12318,1638,12127,145319.0,11813,12071,,9,27
9.0,,10.0,-2.66,0.0461,0.009663597,6.03e-06,0.000539353144,0.579,102.025,,110912625.0,593983.0,295999870.0,0,1,,15372,11306,1746,11753,1639,11571,7714.0,11265,12072,1129,8,37
6.0,0.302111711,,-5.119,0.362,0.0241375689999999,,0.034328125,0.641,169.732,229827.0,456399961.0,2236350.0,301988410.0,0,1,2,15373,,6589,9611,1639,11724,36921.0,9169,9345,,1,23
9.0,0.160103007,6.0,-8.317,0.121,0.040353607,0.000623,0.038614472,0.359,98.992,305114.0,,,146276255.0,0,1,2,15374,4502,,12319,1639,12128,43008.0,11814,12073,,7,
7.0,0.122763473,0.0,-9.381,0.0746,0.015438249,0.00335,0.000979146657,0.558,156.013,,338769473.0,,,,1,2,15375,10951,7755,11360,1639,11187,23495.0,11815,11124,4873,,
7.0,0.2106448749999999,0.0,-6.705,0.244,0.001367631,1.1e-06,0.003944312,0.658,191.911,227500.0,63935517.0,353692.0,60329354.0,2,,2,15376,11820,8372,12320,1639,12129,,11816,12074,1129,6,31
8.0,0.357911,10.0,-5.255,0.0506,,3.21e-06,0.002097152,0.419,92.038,,17845287.0,140548.0,24536493.0,2,1,2,15377,,8373,12321,1639,12130,712.0,11817,,4874,1,18
9.0,0.287496,6.0,-3.631,0.0626,0.000756058031,0.0143,,0.593,96.993,222868.0,22235038.0,231564.0,49598906.0,0,1,2,15378,11821,7755,12322,1639,12131,3318.0,11818,12075,4873,2,61
6.0,,10.0,,0.367,0.036926037,0.0,0.0002848903119999,0.451,120.952,210500.0,1049915.0,25912.0,1875559.0,2,1,2,15379,,8374,12323,1639,12132,,11819,12076,,7,17
8.0,0.174676879,,-5.41,0.13,0.0256723749999999,7.16e-05,0.016387064,,171.935,174373.0,7736031.0,91013.0,11451257.0,0,0,0,15380,11822,6766,12324,1639,12133,,11820,12077,3326,3,
6.0,0.5043583360000001,,-2.101,0.104,0.0141724879999999,0.0,0.0133120529999999,0.696,159.931,195566.0,7330420.0,,12941748.0,0,,2,15381,11823,6161,12325,1639,12134,1029.0,,12078,1129,6,30
6.0,0.3594254309999999,10.0,,0.0846,2.1484952e-05,0.0,0.030371328,0.826,89.89,156319.0,17110410.0,354464.0,17899601.0,2,1,2,15382,11760,5154,7436,1640,12067,15338.0,7047,7212,3339,4,0
9.0,0.296740963,5.0,-4.617,0.0833,0.0147061249999999,0.0,0.0009940119919999,0.782,96.889,149083.0,81382973.0,428357.0,41120042.0,2,1,2,15383,11824,8375,12326,1640,12135,6226.0,11821,,3772,2,80
9.0,0.1784535469999999,1.0,-6.422,0.0618,0.175616,0.0,,0.457,88.96,,72362602.0,396932.0,57595098.0,2,1,2,15384,8455,5997,,,8563,5068.0,,8465,3772,2,21
5.0,,6.0,-10.298,0.0435,0.018609625,0.0,0.0417819229999999,0.671,136.459,153665.0,43542775.0,,,2,0,2,15385,8189,5819,8448,1640,8292,2897.0,8031,8189,3689,,14
8.0,0.060698457,,-9.029,0.275,0.121287375,6.43e-05,0.000236029032,0.508,,149500.0,,405334.0,33315896.0,2,0,2,15386,8456,5998,,1640,,4172.0,11822,,3773,7,
9.0,0.2383279999999999,5.0,-4.012,0.068,0.0005062615729999,0.00594,7.5151448e-05,0.756,124.018,157677.0,20715569.0,157575.0,8715951.0,2,1,2,15387,10736,,,1640,10937,2758.0,10670,10895,3772,5,
8.0,,,-7.903,0.212,0.162771336,1.93e-05,0.125,0.786,90.127,136000.0,15773390.0,,4951775.0,2,1,2,15388,8190,5820,8449,1640,12136,2044.0,11823,8190,3772,5,84
9.0,0.1794061439999999,9.0,-8.052,0.0916,0.000332812557,0.0,0.001092727,0.544,91.929,147322.0,35367464.0,211362.0,10187658.0,2,1,2,15389,11825,8376,12327,1640,12137,3264.0,11824,12079,4875,,58
9.0,0.421875,9.0,-4.53,0.159,5.451776000000001e-06,0.0,0.2280991309999999,0.689,97.003,229426.0,9641801.0,113946.0,1816459.0,2,1,2,15390,11826,8377,12328,1640,12138,2541.0,11825,,4875,4,1
9.0,0.256047875,7.0,-6.255,,0.095443993,0.0,0.000335702375,0.743,79.977,164531.0,,199519.0,10893021.0,2,0,2,15391,11827,8378,12329,1640,12139,2872.0,,12080,4876,7,
6.0,0.064481201,,-8.467,0.0308,0.360944128,0.0,0.001560896,0.195,111.825,232852.0,72941301.0,1110141.0,,0,1,2,15392,,4880,12330,1641,12140,30054.0,11826,12081,3185,3,10
7.0,0.0767656249999999,0.0,,0.0464,,0.0,0.000166375,0.848,85.896,188174.0,227151384.0,2012772.0,809141465.0,0,,2,15393,5989,4880,12331,,12141,46142.0,,12082,3185,7,18
3.0,0.050653,10.0,-8.9,0.0383,0.122023936,0.0,0.010793861,0.216,,198515.0,,673768.0,193474453.0,,,2,15394,11828,8272,12145,1641,12142,17445.0,,11906,4830,5,20
3.0,0.1044871109999999,10.0,-4.908,0.0262,0.306182024,0.0,0.0011576249999999,,95.972,224586.0,,660126.0,,0,1,2,15395,11829,,,1641,12143,21313.0,11827,,,1,63
3.0,0.437245479,2.0,-4.312,0.0506,0.002048383,0.0,0.011239424,0.519,80.95,,43883172.0,1314979.0,195645306.0,0,1,2,15396,10961,6799,,1641,11198,50441.0,10897,,4153,3,
1.0,0.151419437,0.0,-6.548,0.0396,0.0510648109999999,0.0,,0.201,,223044.0,62412062.0,1154412.0,457199679.0,0,1,2,15397,11830,4880,,1641,,,11828,12083,3185,3,35
1.0,0.1971373679999999,2.0,-6.02,0.0482,2.7270901e-05,0.0,,0.239,147.589,,,438505.0,233449691.0,0,1,2,15398,11831,8379,12332,1641,12144,16976.0,11829,,3185,,23
0.0,0.0289344429999999,3.0,-9.724,0.0295,0.357911,,0.038272753,0.239,182.082,258025.0,42586067.0,,120100167.0,0,1,2,15399,11832,4880,12333,1641,12145,26846.0,11830,12084,3185,,66
6.0,0.170953875,9.0,-7.57,0.0371,5.1478847999999984e-05,0.0,0.0011576249999999,0.483,93.973,185281.0,6889447.0,198988.0,142272157.0,0,1,2,15400,11833,4880,7058,1641,,,6681,,3185,6,13
1.0,0.091125,3.0,-6.198,0.0269,0.0018608669999999,0.0,0.001442897,0.287,,251884.0,6280683.0,,51510112.0,0,0,,15401,,8379,12334,1641,12146,,11831,12085,4877,2,36
8.0,0.122023936,9.0,-5.969,0.297,,,,0.55,109.979,,181387206.0,935007.0,393279498.0,,0,0,15402,8710,8380,8978,1642,8822,,8551,8720,3846,7,
9.0,,,-9.551,0.288,0.039651821,,0.000938313739,0.372,124.026,211935.0,42249977.0,550158.0,182973557.0,2,,0,15403,11834,8381,,1642,12147,11513.0,11832,,3846,4,16
5.0,0.304821217,,,0.323,0.000263374721,,0.000926859375,0.669,144.256,201964.0,53443277.0,440204.0,188129410.0,2,1,2,15404,11835,,12335,,,9955.0,11833,12086,3846,3,18
9.0,0.139798359,2.0,,0.258,0.030664297,8.14e-06,,0.532,140.013,251733.0,54657115.0,635319.0,170715138.0,0,0,0,15405,,,9429,,9250,16375.0,8983,9167,3846,8,
9.0,0.153130375,1.0,,0.196,0.0004800486869999,,0.0012250429999999,0.671,125.066,182741.0,90501634.0,550331.0,172177751.0,2,0,0,15406,11836,8382,12336,1642,12148,14621.0,11834,12087,,5,1
9.0,0.126506008,2.0,-8.605,0.312,0.021952,0.0,0.0030486249999999,0.536,117.078,182285.0,18166396.0,263600.0,75368103.0,0,0,0,15407,11837,4855,12337,1642,12149,7768.0,11835,12088,3846,7,
9.0,0.175616,0.0,-7.56,,0.143055667,3.69e-05,0.007762392,0.427,112.015,,798336.0,,90606744.0,0,,0,15408,11838,8380,12338,1642,12150,691.0,11836,12089,4878,2,30
9.0,0.131096512,,-7.873,0.308,0.1071718749999999,0.000126,,0.567,126.447,204440.0,,63800.0,21022401.0,2,1,2,15409,,,12339,1642,12151,1754.0,,,3618,8,
8.0,0.299418309,0.0,-4.278,0.1,0.0011576249999999,1.25e-06,0.015069223,0.693,106.934,181550.0,78302.0,1237.0,52096692.0,0,0,0,15410,6842,4855,,1642,,22.0,11837,,4879,5,15
8.0,0.135005697,0.0,-8.159,0.342,0.032768,0.000105,0.0006494618959999,0.51,102.78,181676.0,2024780.0,21529.0,33352880.0,0,1,2,15411,11839,4855,12340,1642,12152,27.0,,12090,,7,
7.0,,0.0,-9.805,0.039,,,0.012326391,0.641,112.997,188387.0,524064.0,11695.0,518264885.0,0,0,0,15412,11840,,12341,1643,12153,331.0,11838,12091,4880,1,39
2.0,4.657463e-06,9.0,-24.639,0.115,0.938313739,2.72e-05,0.057960603,0.229,207.97,175961.0,123012.0,5523.0,332692745.0,2,0,0,15413,11841,8383,12342,1643,,151.0,11839,12092,4881,6,
8.0,,7.0,,0.133,,0.000151,0.001030301,0.142,109.966,123884.0,559048.0,18160.0,304990293.0,2,0,,15414,11842,8384,12343,1643,12154,528.0,11840,12093,4882,6,36
7.0,0.162771336,1.0,-7.694,0.0315,0.0050884479999999,0.38,0.001520875,0.868,104.996,260520.0,4260122.0,83305.0,165137692.0,0,,2,15415,11843,,12344,1643,12155,1686.0,,12094,4883,3,16
7.0,0.1183707709999999,6.0,,0.027,0.4949136710000001,0.0366,0.001,0.707,111.008,228922.0,,183.0,,,0,0,15416,11844,8385,12345,,,,,12095,3829,3,51
7.0,0.2002016249999999,9.0,-7.576,0.0285,0.000117649,0.00552,0.0037238749999999,0.584,102.331,,18714755.0,525266.0,191844554.0,2,,0,15417,11845,8386,12346,1643,,11117.0,11841,12096,4884,2,20
